file_name,text
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p007.jpg,4000$
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p008.jpg,ma a quantia de —
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p009.jpg,Juiz presidente Francisco Ba-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p010.jpg,rreto Leme e vereadores João da Sil-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p011.jpg,"va Morais, Francisco Fernandes"
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p012.jpg,"de Oliveira, João de Oliveira Costa,"
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p013.jpg,que este presente ano ser-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p014.jpg,vem os em Câmara por bem das
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p015.jpg,ordenaçoens de sua magestade fidelíssi-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p016.jpg,"ma que deus guarde, etc."
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p017.jpg,mandamos ao procu-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p018.jpg,rador atual do conselho Ni-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p019.jpg,colau Guedes Pinto que em
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p020.jpg,observância deste nosso
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p021.jpg,[fl.] 114
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p022.jpg,[rubrica]
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p023.jpg,Nosso mandado sendo primeiro
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p001_p024.jpg,por nós assinado em seu cumpri-
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p000.jpg,no que ser dado e passado nesta vila
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p001.jpg,de Jundiaí em Câmara de 27 de novembro
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p002.jpg,de 1759 e eu Antonio da Costa Pereira
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p003.jpg,Tabelião que o escrevi.
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p004.jpg,Barreto - Moraes – Oliveira – Costa.
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p005.jpg,Recebi do procurador atual os quatro mil réis
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p006.jpg,concedidos no mandado acima e por verdade passei
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p007.jpg,"este somente por mim assinado Jundiaí, 27 de novembro"
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p008.jpg,de 1759 [assinatura de Simaõ Jurado de Villa]
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p009.jpg,Transcrição e edição: Gilson Santos (AHMJ).
pagamento_realizado_ao_capitao_do_mato_thomas_pardo_por_ter_posto_a_cabeca_de_um_negro_quilombola_na_estrada_real_que_vai_para_sao_paulo_-_27_de_novembro_de_1751_p002_p010.jpg,Revisão: Isabella Ferraro (AHMJ).
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p000.jpg,"Transcrição da pág. 11 (pdf), fólio 4, do livro Auto de Diligências Policiais e Mandados"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p001.jpg,de Pagamentos da Câmara Municipal - 1742 a 1783.
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p002.jpg,Ilustríssimo e Excelentíssimo senhor
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p003.jpg,[fl. 4 r]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p004.jpg,"Paguem as Câmaras, e a razão por que não"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p005.jpg,"tem dinheiro é por somentes negligências, que"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p006.jpg,se as não tivessem seriam senhores dos Desco
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p007.jpg,"bertos do Campo verde, e de outros muitos que estão"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p008.jpg,sujeitos ao Governo de Minas Gerais. São Paulo
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p009.jpg,23 de dezembro de 1767.
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p010.jpg,[Rubrica]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p011.jpg,Diz José Gomes de Gouveia que fazendo a p [...]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p012.jpg,┃que junto aprezenta ┃foi Vossa Excelência servido mandar
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p013.jpg,"se observasse o estilo de minas, o qual é sa[...]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p014.jpg,do que semelhantes despesas se pagam com o [di]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p015.jpg,"nheiro das câmaras, ou por lançamento aos [povos]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p016.jpg,"da República prejudicada, dos gentios, ou [ne]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p017.jpg,"gros, o que se viu na última conquista que [fez]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p018.jpg,"Bartholomeu Bueno, por ordem do senhor [...]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p019.jpg,"Antônio Governador das Minas Gerais, para o qual ajudaram as"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p020.jpg,Câmaras com nove mil e tantos cruzados
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p021.jpg,e nas minas de Goiás na ocasião prezente [se]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p022.jpg,está preparando uma’ expedição à custa
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p023.jpg,"daquela República, e não da Real fa[zenda]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p024.jpg,como dizem em sua resposta os senhores cama [-]
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p025.jpg,ristas e também dizem que não se gastou
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p026.jpg,"pólvora e chumbo algum, e que se acha em [...]"
registro_oficial_da_carta_enviada_por_jose_gomes_de_gouveia_nos_anais_da_camara_com_sugestoes_e_metodos_para_eliminar_movimentos_de_resistencia_pela_liberdade_de_africanos_p001_p027.jpg,"o que é falta de notícia, pois não podiam [dei]"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p000.jpg,Atas da Câmara Municipal de Jundiaí
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p001.jpg,Contratação de Capitães de Mato - Sessão de 25 de junho de 1795
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p002.jpg,[fl.]91
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p003.jpg,Pereira da Silva
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p004.jpg,Aos vinte e cinco dias do mês de junho de mil sete
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p005.jpg,centos e noventa e cinco anos nesta Vila de Nossa
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p006.jpg,senhora do Desterro de Jundiaí Comarca da Cidade
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p007.jpg,de São Paulo em casas de morada do Juiz Presidente
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p008.jpg,"Salvador de Oliveira Prado, onde se achavam presentes"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p009.jpg,"os oficiais da Câmara em ato de vereança, trat-"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p010.jpg,"ando sobre o bem comum do povo, na mesma se"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p011.jpg,abriu uma carta do Senhor Bernardo José de Lorena
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p012.jpg,"Governador e Capitão General desta Capitania, na qual parti-"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p013.jpg,cipava o grande gosto que concebera Sua Majestade com o
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p014.jpg,"feliz nascimento do nosso príncipe, para que como"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p015.jpg,fiéis vassalos [♱] que acompanham no dito gosto
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p016.jpg,por meio de um público aplauso e festejo cujas de
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p017.jpg,mostrações esperava a mesma Majestade pela carta copiada
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p018.jpg,"que incluso remeteu o dito senhor, que ficam copiadas no com-"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p019.jpg,petente livro. Na mesma houveram por bem nome
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p020.jpg,"ar para capitães do mato a Estanislau Garcia, Jo"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p021.jpg,"sé Dias, João Soares, José de Lima, e Gonçalo José Fran-"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p022.jpg,"co, a quem mandaram se lhes passasse cartas patentes"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p023.jpg,para servirem o dito cargo: na mesma despacharam vá-
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p024.jpg,rios requerimentos. E por não haver mais acordos
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p025.jpg,mandaram fazer este termo que assinaram. Eu
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p026.jpg,"Francisco de Paula Barreto, escrivão da Câmara que"
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p027.jpg,escrevi.
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p028.jpg,Prado - Penteado - Gois - Guimaraez - da Silva
sessao_da_camara_municipal_de_jundiai_-_25_de_junho_de_1795_p001_p029.jpg,Transcrição e edição: Gilson Santos Lino
transcricao_de_traslados_contratuais_coloniais_do_cartorio_olgado_p001_p000.jpg,Transcrição de Traslados Contratuais Que Incluem o Acordo de Francisco Vieira da
transcricao_de_traslados_contratuais_coloniais_do_cartorio_olgado_p001_p001.jpg,Costa e Manoel da Siqueira Gil - 27 de Agosto de 1763.
transcricao_de_traslados_contratuais_coloniais_do_cartorio_olgado_p001_p002.jpg,[fl.1]
transcricao_de_traslados_contratuais_coloniais_do_cartorio_olgado_p001_p003.jpg,Registro de uma petição
transcricao_de_traslados_contratuais_coloniais_do_cartorio_olgado_p001_p004.jpg,Senhor Guarda Mor geral // Diz Francisco Vieira da Costa
